"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"12/13/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/14/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/15/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/16/2011","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/17/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/18/2011","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/19/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/20/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/21/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/22/2011","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/23/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/24/2011","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/25/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/26/2011","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/27/2011","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/28/2011","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/29/2011","25","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/30/2011","19","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"12/31/2011","24","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/01/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/02/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/03/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/04/2012","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/05/2012","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/06/2012","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/07/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/08/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/09/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/10/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/11/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/12/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/13/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/14/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/15/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/16/2012","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/17/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/18/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/19/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/20/2012","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/21/2012","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/22/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/23/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/24/2012","19","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/25/2012","14","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/26/2012","12","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/27/2012","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/28/2012","29","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/29/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/30/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"01/31/2012","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/01/2012","24","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/02/2012","32","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/03/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/04/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/05/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/06/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/07/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/08/2012","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/09/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/10/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/11/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/12/2012","28","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/13/2012","30","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/14/2012","27","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/15/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/16/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/17/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/18/2012","33","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/19/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/20/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/21/2012","26","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/22/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/23/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/24/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/25/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/26/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/27/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/28/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"02/29/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/01/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/02/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/03/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/04/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/05/2012","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/06/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/07/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/08/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/09/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/10/2012","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/11/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/12/2012","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/13/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/14/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/15/2012","31","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/16/2012","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/17/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/18/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/19/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/20/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/21/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/22/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/23/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/24/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/25/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/26/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/27/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/28/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/29/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/30/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"03/31/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/01/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/02/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/03/2012","44","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/04/2012","42","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/05/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/06/2012","43","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/07/2012","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/08/2012","58","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/09/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/10/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/11/2012","39","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/12/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/13/2012","45","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/14/2012","35","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/15/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/16/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/17/2012","36","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/18/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/19/2012","34","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/20/2012","41","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/21/2012","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/22/2012","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/23/2012","37","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/24/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/25/2012","22","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/26/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/27/2012","40","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/28/2012","38","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/29/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"04/30/2012","46","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/01/2012","67","Ozone","Echo Summit","06-017-0012","AQS"
"05/02/2012","77","Ozone","Echo Summit","06-017-0012","AQS"
"05/03/2012","84","Ozone","Echo Summit","06-017-0012","AQS"
"05/04/2012","67","Ozone","Echo Summit","06-017-0012","AQS"
"05/05/2012","93","Ozone","Echo Summit","06-017-0012","AQS"
"05/06/2012","84","Ozone","Echo Summit","06-017-0012","AQS"
"05/07/2012","97","Ozone","Echo Summit","06-017-0012","AQS"
"05/08/2012","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/09/2012","101","Ozone","Cool","06-017-0020","AQS"
"05/10/2012","74","Ozone","Echo Summit","06-017-0012","AQS"
"05/11/2012","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/12/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/13/2012","77","Ozone","Echo Summit","06-017-0012","AQS"
"05/14/2012","93","Ozone","Echo Summit","06-017-0012","AQS"
"05/15/2012","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/16/2012","71","Ozone","Echo Summit","06-017-0012","AQS"
"05/17/2012","74","Ozone","Echo Summit","06-017-0012","AQS"
"05/18/2012","84","Ozone","Echo Summit","06-017-0012","AQS"
"05/19/2012","80","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/20/2012","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/21/2012","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/22/2012","97","Ozone","Echo Summit","06-017-0012","AQS"
"05/23/2012","77","Ozone","Echo Summit","06-017-0012","AQS"
"05/24/2012","101","Ozone","Echo Summit","06-017-0012","AQS"
"05/25/2012","49","Ozone","Echo Summit","06-017-0012","AQS"
"05/26/2012","41","Ozone","Echo Summit","06-017-0012","AQS"
"05/27/2012","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/28/2012","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/29/2012","61","Ozone","Echo Summit","06-017-0012","AQS"
"05/30/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"05/31/2012","147","Ozone","Cool","06-017-0020","AQS"
"06/01/2012","159","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/02/2012","58","Ozone","Echo Summit","06-017-0012","AQS"
"06/03/2012","45","Ozone","Cool","06-017-0020","AQS"
"06/04/2012","54","Ozone","Echo Summit","06-017-0012","AQS"
"06/05/2012","45","Ozone","Echo Summit","06-017-0012","AQS"
"06/06/2012","51","Ozone","Echo Summit","06-017-0012","AQS"
"06/07/2012","46","Ozone","Cool","06-017-0020","AQS"
"06/08/2012","87","Ozone","Echo Summit","06-017-0012","AQS"
"06/09/2012","105","Ozone","Echo Summit","06-017-0012","AQS"
"06/10/2012","47","Ozone","Echo Summit","06-017-0012","AQS"
"06/11/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/12/2012","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/13/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/14/2012","105","Ozone","Cool","06-017-0020","AQS"
"06/15/2012","74","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/16/2012","51","Ozone","Echo Summit","06-017-0012","AQS"
"06/17/2012","115","Ozone","Echo Summit","06-017-0012","AQS"
"06/18/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/19/2012","119","Ozone","Echo Summit","06-017-0012","AQS"
"06/20/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/21/2012","100","Ozone","Echo Summit","06-017-0012","AQS"
"06/22/2012","44","Ozone","Echo Summit","06-017-0012","AQS"
"06/23/2012","48","Ozone","Echo Summit","06-017-0012","AQS"
"06/24/2012","49","Ozone","Echo Summit","06-017-0012","AQS"
"06/25/2012","49","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/26/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/27/2012","140","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/28/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"06/29/2012","74","Ozone","Echo Summit","06-017-0012","AQS"
"06/30/2012","61","Ozone","Echo Summit","06-017-0012","AQS"
"07/01/2012","44","Ozone","Echo Summit","06-017-0012","AQS"
"07/02/2012","51","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/03/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/04/2012","108","Ozone","Echo Summit","06-017-0012","AQS"
"07/05/2012","105","Ozone","Echo Summit","06-017-0012","AQS"
"07/06/2012","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/07/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/08/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/09/2012","133","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/10/2012","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/11/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/12/2012","177","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/13/2012","115","Ozone","Echo Summit","06-017-0012","AQS"
"07/14/2012","100","Ozone","Echo Summit","06-017-0012","AQS"
"07/15/2012","100","Ozone","Cool","06-017-0020","AQS"
"07/16/2012","97","Ozone","Echo Summit","06-017-0012","AQS"
"07/17/2012","90","Ozone","Echo Summit","06-017-0012","AQS"
"07/18/2012","90","Ozone","Echo Summit","06-017-0012","AQS"
"07/19/2012","74","Ozone","Cool","06-017-0020","AQS"
"07/20/2012","54","Ozone","Cool","06-017-0020","AQS"
"07/21/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/22/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/23/2012","84","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/24/2012","87","Ozone","Cool","06-017-0020","AQS"
"07/25/2012","115","Ozone","Cool","06-017-0020","AQS"
"07/26/2012","105","Ozone","Cool","06-017-0020","AQS"
"07/27/2012","93","Ozone","Echo Summit","06-017-0012","AQS"
"07/28/2012","108","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/29/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/30/2012","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"07/31/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/01/2012","143","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/02/2012","172","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/03/2012","156","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/04/2012","71","Ozone","Echo Summit","06-017-0012","AQS"
"08/05/2012","74","Ozone","Echo Summit","06-017-0012","AQS"
"08/06/2012","54","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/07/2012","54","Ozone","Echo Summit","06-017-0012","AQS"
"08/08/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/09/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/10/2012","164","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/11/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/12/2012","119","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/13/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/14/2012","101","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/15/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/16/2012","156","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/17/2012","87","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/18/2012","51","Ozone","Echo Summit","06-017-0012","AQS"
"08/19/2012","61","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/20/2012","112","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/21/2012","50","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/22/2012","133","Ozone","Cool","06-017-0020","AQS"
"08/23/2012","67","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/24/2012","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/25/2012","77","Ozone","Echo Summit","06-017-0012","AQS"
"08/26/2012","71","Ozone","Echo Summit","06-017-0012","AQS"
"08/27/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/28/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/29/2012","100","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/30/2012","122","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"08/31/2012","64","Ozone","Echo Summit","06-017-0012","AQS"
"09/01/2012","77","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/02/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/03/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/04/2012","126","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/05/2012","97","Ozone","Cool","06-017-0020","AQS"
"09/06/2012","90","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/07/2012","93","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/08/2012","48","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/09/2012","47","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/10/2012","97","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/11/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/12/2012","105","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/13/2012","129","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/14/2012","115","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
"09/15/2012","108","Ozone","Echo Summit","06-017-0012","AQS"
"09/16/2012","71","Ozone","Echo Summit","06-017-0012","AQS"
"09/17/2012","64","Ozone","Placerville-Gold Nugget Way","06-017-0010","AQS"
